,,,Mical2,Mpst,Slc44a1,,,,,,,,,,Zfp428,,,Rps3a3,Ube2h,ENSMUSG00000116637,,,,Sbsn,,Arhgap45,,,,C1s2,Gm11695,Gm32063,,,,,,,Ctxn1,Ltbp2,Prkaca,Kcnmb1,Myo5a,Gmip,Smarcal1,,,,,,Sgsh,Tnrc6c,Hebp2,,,,,,,,,
,,,Gm32688,Fam131c,Rap2b,,,,,,,,,,Ddr1,,,Pcsk2,Phf2,Banf1,,,,Rbm25,,Cdc37,,,,Gm43189,Ccdc141,Mrpl13,,,,,,,Dennd1b,Cpne3,Sdccag3,Sfi1,Mfsd1,Zbtb12,Pianp,,,,,,Smox,Psmb4,Rcn3,,,,,,,,,
,,,Ndufa9,Peg3,Nsfl1c,,,,,,,,,,Gm996,,,Polr2j,Cpsf1,Coa6,,,,Arl2,,Wnt7b,,,,Cdkn3,Rps16-ps2,Lgals8,,,,,,,Emc8,Hook2,Sec11c,Clec3b,Galnt15,Myh7,Rpl37,,,,,,Oaf,Polr3c,Golm1,,,,,,,,,
,,,Gm28802,Fbxo21,Mpdz,,,,,,,,,,Nr0b1,,,Cbln4,Map4k2,Polr2i,,,,Fam76b,,Apln,,,,H2-Q10,Psmd9,Snrnp25,,,,,,,1500015A07Rik,1810010H24Rik,Fkbp2,Caskin2,Eif2s3x,Sphk2,Mrpl32,,,,,,Sirt3,Tax1bp1,Mrpl34,,,,,,,,,
,,,Hbb-bs,Gfra1,Gnai1,,,,,,,,,,A930017M01Rik,,,Psmg3,Noc2l,Gngt2,,,,Igsf8,,Aldoa,,,,Mtmr7,Dlgap4,P2ry2,,,,,,,Dpy19l4,Stum,Serp2,Tmem109,Vps33a,Phactr4,Hspa8,,,,,,Eif4enif1,Abca1,Ifi203,,,,,,,,,
,,,Cit,Syt14,Lsm10,,,,,,,,,,1500009C09Rik,,,Dgkd,Kctd3,Znrd1,,,,Lrif1,,Abtb2,,,,Parva,Nqo1,Tmed5,,,,,,,Tma16,Gm48529,Tnfaip8l1,Clic6,Idh3a,Lamp5,1110008F13Rik,,,,,,Ankrd11,Rpl14,Itgb6,,,,,,,,,
,,,Nipsnap2,Htra4,Slc46a1,,,,,,,,,,Tomm20,,,Gm21738,Hmga1,Abhd14a,,,,Cep170b,,Rps6kl1,,,,Col25a1,Grik5,2010003K11Rik,,,,,,,Cyb5r4,Scn3a,Psma5,Shisa5,Atp6v1b2,Irf1,Gm29650,,,,,,Mrpl36,Zfp598,Dcakd,,,,,,,,,
,,,Akr1b10,Rragc,Baiap2l2,,,,,,,,,,Chfr,,,Rpl39-ps,F3,A230009B12Rik,,,,Ano3,,Ercc2,,,,Cox19,Traf3ip2,Spon2,,,,,,,Pomp,Mr1,Pfkl,Cul7,Rbm43,2310033P09Rik,,,,,,,ENSMUSG00000117545,Zfp639,Trak1,,,,,,,,,
,,,Ube2l6,Got1,Smoc1,,,,,,,,,,Cdc37,,,Pomc,Dnaja3,Smim8,,,,Cacna2d4,,Sbf1,,,,Vps41,Nat8f4,Clec12a,,,,,,,Rbm26,Cpeb2,BC029722,Atg4a,Ppp1r7,Ptov1,,,,,,,Tprgl,Usf3,Atp4b,,,,,,,,,
,,,Tbc1d20,Slc43a1,Crtap,,,,,,,,,,Alkbh6,,,Proser1,Fbxl20,Rps11,,,,D7Bwg0826e,,E130309D02Rik,,,,Ephx2,Hnf1a,Polb,,,,,,,Dalrd3,Secisbp2l,Bcs1l,Mamdc4,Gpcpd1,Capsl,,,,,,,Copa,Emd,Tmem14c,,,,,,,,,
,,,Get4,Pdxk,Fgf21,,,,,,,,,,Kdm3b,,,Gm38157,Lrrc58,Mir153,,,,Ruvbl2,,Baalc,,,,Rangap1,Nipal1,Gstm6,,,,,,,Ncapd3,Cadm2,Gm37711,Ccdc189,Impad1,Kcne1l,,,,,,,Ggt6,Vac14,Tbc1d9b,,,,,,,,,
,,,Gna13,Il22ra2,Bmyc,,,,,,,,,,Mrm2,,,Rpl23a,Zfp740,Polr2l,,,,Txnip,,Arhgef1,,,,Grem2,F7,Pvt1,,,,,,,Gm43593,Atm,Snap47,Fam216b,Hspa9,Adam1a,,,,,,,Mtmr1,Ipo5,Hps5,,,,,,,,,
,,,Ppm1k,Uts2r,Fam189b,,,,,,,,,,Gm9530,,,Plcg1,Arhgap39,4930444P10Rik,,,,Mier2,,Angptl6,,,,Rexo1,Tead1,Gria3,,,,,,,Ccdc50,Cfap70,Tubb3,5830408C22Rik,Tedc2,Ppp1r16a,,,,,,,Sec31b,Vldlr,Aurka,,,,,,,,,
,,,Crem,Itpka,Zbp1,,,,,,,,,,Bax,,,Gm11966,Edc4,Gm14004,,,,Phf21b,,Rplp1,,,,Bdnf,Mllt6,Sri,,,,,,,Ccdc149,Snx12,Pomt1,Ufd1,Znhit3,Nrarp,,,,,,,AC151836.1,Flywch1,Tgfb1,,,,,,,,,
,,,Gm15987,Vps33a,Txnrd3,,,,,,,,,,Rnft1,,,Mrps15,Sowahb,Ascc1,,,,Inhbb,,D10Jhu81e,,,,Adhfe1,Tanc1,E2f1,,,,,,,Gm28941,AC149588.1,Pgk1,Surf1,Ugcg,Pabpc4,,,,,,,Lamp2,Ing5,Ndufs4,,,,,,,,,
,,,Nrep,Uhrf1,Kcnb1,,,,,,,,,,Elac1,,,C130073E24Rik,Pdcd11,Smim26,,,,Lamtor4,,Dab2ip,,,,Cpb2,Lama5,Snap29,,,,,,,Srebf1,Gm44421,Pdlim2,Cntn3,Gm10516,Peg10,,,,,,,BC005537,ENSMUSG00000116946,Mmachc,,,,,,,,,
,,,Acox2,Gm6472,Mup3,,,,,,,,,,Ppp2r3a,,,Hmbox1,Eef2,Hddc3,,,,Msi1,,Pex10,,,,Fam114a1,Syde1,Wbp1,,,,,,,Cd151,Zc3h12c,Idh3g,Mcf2,Zfp763,Slc25a1,,,,,,,Dmwd,Als2,5031439G07Rik,,,,,,,,,
,,,Pcyt2,Slc25a33,Srms,,,,,,,,,,Fam212b,,,Chchd1,Oprl1,Gstt1,,,,Ap5z1,,Vps18,,,,Tipin,Ctgf,Irgm1,,,,,,,Tubb2a,Zfp687,Nrp1,Zdhhc23,Ppp2r5c,Hnf1b,,,,,,,Abcc8,Zfp37,Ift22,,,,,,,,,
,,,Lynx1,Tomm22,Pdxp,,,,,,,,,,Tsn,,,Rpl23,Tle4,Ntm,,,,Eef1g,,Kiss1r,,,,Tnrc6a,Stat5b,Col3a1,,,,,,,Napa,,Gm42732,Hpf1,Reps1,Gdpd2,,,,,,,Cbs,Ino80d,Ybx2,,,,,,,,,
,,,Cth,Wdr73,ENSMUSG00000118100,,,,,,,,,,Ppp1r35,,,Mtss1l,Brd1,Ctxn2,,,,Klc1,,Tkt,,,,Rps28,Mast3,Apobec1,,,,,,,Fsd1,,Trappc1,Tctn2,Ppp4r4,Cideb,,,,,,,Dnttip2,Myo15,Adamts14,,,,,,,,,
,,,Ccs,Tmem109,Vwa1,,,,,,,,,,Tma16,,,Gm2000,Smpd4,Cox6a1,,,,Slc2a4,,Prrt1,,,,Stard4,Rps2,Coq3,,,,,,,4930590J08Rik,,Dnaja3,Tlk1,Pja2,Mettl26,,,,,,,Ccl8,Naa25,S100b,,,,,,,,,
,,,Vamp2,Fbp1,Gm42847,,,,,,,,,,Tradd,,,Tmem256,Mmab,Pdzd11,,,,Nom1,,Ushbp1,,,,Cfi,Med25,Gpd2,,,,,,,Cacng3,,Megf11,Gm37254,Gpr137c,Nfatc2,,,,,,,Xpa,Snrnp48,Stx4a,,,,,,,,,
,,,Tatdn2,Sh3d21,Bag1,,,,,,,,,,Mrps12,,,Morn2,Tns1,S100a6,,,,Abi2,,Cox6a1,,,,Lilra5,Zfp444,Dera,,,,,,,Gm42506,,Slc7a7,Ehbp1l1,Socs6,Crb2,,,,,,,Ypel3,Psmc4,mt-Cytb,,,,,,,,,
,,,Nod1,Gm5514,Ganc,,,,,,,,,,Oas1c,,,Rpl35,Optn,Chchd6,,,,Mrps12,,Col27a1,,,,Ighm,Peli2,Top2a,,,,,,,Polr3f,,Txn2,Dzank1,Mir124-2hg,Sptlc3,,,,,,,Eif2b5,Reps1,Higd1a,,,,,,,,,
,,,Mmab,Adcy6,Mkks,,,,,,,,,,Zfp579,,,D8Ertd738e,Stau1,Gm20172,,,,Junb,,Gpr153,,,,4933421A08Rik,Fez1,Mctp2,,,,,,,Trpm3,,St6galnac4,Whrn,Cltc,Pnck,,,,,,,Stk40,Rpl6,Ncf4,,,,,,,,,
,,,F730043M19Rik,Slc9a8,Wdr93,,,,,,,,,,Bysl,,,2310009A05Rik,Llgl1,Drap1,,,,Esrra,,Azin2,,,,Postn,Lix1l,Nbn,,,,,,,Cables2,,Ssna1,Gm44256,Scn1a,Pipox,,,,,,,Nid2,Teddm2,Serhl,,,,,,,,,
,,,Gm15564,Ttc36,Fstl3,,,,,,,,,,Pik3r5,,,Snrnp25,Kpna6,Rps25,,,,Cybrd1,,Acot7,,,,Prdx4,Fbxl12,Timm9,,,,,,,CT030170.3,,Reep5,Pik3r1,Snca,Rftn1,,,,,,,Son,Unkl,Atp5k,,,,,,,,,
,,,Lgals3bp,Tiam2,Hpgd,,,,,,,,,,Gdpd5,,,Dcaf7,Vps33a,Arl3,,,,Aes,,Tfeb,,,,Dnajc22,Itsn1,Tyms,,,,,,,Hsd17b11,,Lamtor1,Tmod2,Plcb1,Gcn1l1,,,,,,,Ccdc80,Etv3,Nqo2,,,,,,,,,
,,,Mogat1,Gm44645,Pth1r,,,,,,,,,,Dalrd3,,,Tmem160,Bcat1,Mif,,,,1700023F06Rik,,Ccdc85b,,,,Cdpf1,Sema6c,ENSMUSG00000118155,,,,,,,Cpe,,Dpp4,Gatad1,Yae1d1,Msln,,,,,,,Rpl23,Chfr,Pcyox1,,,,,,,,,
,,,Tatdn1,Pnp2,Immp2l,,,,,,,,,,Psmb5,,,Med9os,Slc25a12,Eef1akmt1,,,,Rnf126,,Ppp5c,,,,Gm45792,Smg9,Mogat1,,,,,,,Tyw3,,Gm4430,Gdi2,Sdha,St6galnac4,,,,,,,Nacc2,Rpl28,Acad8,,,,,,,,,
,,,Mlycd,Acsm3,Gm23935,,,,,,,,,,Tor1aip1,,,Sec62,Rab11fip3,Cavin3,,,,Glb1l2,,Anapc11,,,,Clp1,Ada,Sdha,,,,,,,Prdx2,,Uqcrb,Acbd5,Cnbp,Meltf,,,,,,,Ccdc136,Ece1,Sc5d,,,,,,,,,
,,,CT010467.1,Trim9,A830052D11Rik,,,,,,,,,,Aes,,,Rnf44,Ntng2,Gm44587,,,,Ddx6,,Skiv2l,,,,Nudcd2,Pla2g12a,Olfm3,,,,,,,Dffb,,Gm42843,Efnb1,Med17,Hcn3,,,,,,,Map1lc3a,Gm10309,Ccm2,,,,,,,,,
,,,Fkbp1a,Clcc1,Atat1,,,,,,,,,,Trac,,,Kcnb1,Etv3,Selenow,,,,Klc2,,Med16,,,,Hmmr,Tmem44,Ncam2,,,,,,,Bcap31,,Nme1,Arhgap6,Rcbtb1,Foxo6,,,,,,,Fscn1,Gm44949,Guf1,,,,,,,,,
,,,Echs1,Mal,Epb41l2,,,,,,,,,,Cpe,,,mt-Rnr1,Arhgap26,Naa38,,,,Cbx3,,D8Ertd738e,,,,B4galnt1,Pyroxd2,Dcaf12,,,,,,,Nt5c3b,,Pmp22,Mks1,Ghitm,Dhx34,,,,,,,Mtss1l,Zfp445,Coq7,,,,,,,,,
,,,Unc119,Ankrd9,D930015M05Rik,,,,,,,,,,Nat14,,,Rps20,Akap1,Pcp4,,,,Plppr3,,Mrpl14,,,,Cd4,Tymp,Arl1,,,,,,,Hspa4,,St3gal3,Mospd3,Kazald1,Ints1,,,,,,,Mrpl46,Gpr179,Dhfr,,,,,,,,,
,,,Nup205,Gm30173,Tkt,,,,,,,,,,Ankrd34a,,,Mydgf,Wdr1,Rpl12,,,,Tbkbp1,,Comtd1,,,,Btg1,AC154276.1,Bdh1,,,,,,,Tapt1,,H2afv,Dnm3,Gucy1b1,P2rx6,,,,,,,Psd3,Tmed4,Pla2g16,,,,,,,,,
,,,Ldha,D17Wsu92e,Pik3cb,,,,,,,,,,Zfp9,,,Hsbp1,Spryd3,Napb,,,,Rilpl1,,Srrm3,,,,Cyp4a31,Slc51b,Selenof,,,,,,,Nit1,,Ctnna2,Gm48069,Maob,Pkn1,,,,,,,Coq3,Mapk1ip1,Hbb-bs,,,,,,,,,
,,,Accs,Gm9260,Iigp1,,,,,,,,,,Csmd3,,,Cptp,Pcnx,Fbxw7,,,,Fgfbp1,,Rabep2,,,,Fam167b,Polr3gl,Rgs3,,,,,,,Gmpr2,,Sel1l3,2810414N06Rik,Hsd17b12,Gm28729,,,,,,,Herpud2,Zfp346,Mrps25,,,,,,,,,
,,,Wdr91,Ppp2ca,Purb,,,,,,,,,,Gm15487,,,Cox8a,Repin1,S100a16,,,,Kcne1l,,Dot1l,,,,Ifi47,Tmem131l,Mindy3,,,,,,,Sh3bgrl3,,Nefm,Pkia,Sfxn1,Slc25a39,,,,,,,Sdad1,Epc2,C7,,,,,,,,,
,,,Pde4c,Gmpr,Afap1,,,,,,,,,,Hrh1,,,Snrpe,Gm47547,Gm12338,,,,Gpt,,Pcnx3,,,,Hes6,Nfrkb,C1s1,,,,,,,Dcx,,Txnrd2,Plscr2,Zfp106,P3h3,,,,,,,Epg5,Pfas,Ankrd24,,,,,,,,,
,,,Klf9,Slc9a3r1,Gm16235,,,,,,,,,,Ruvbl2,,,Mettl26,Ap1ar,Gm17018,,,,Paqr7,,Aup1,,,,Kank3,Btd,Serpina9,,,,,,,Gadl1,,Twf2,Kif19a,Kat2b,Ptpn13,,,,,,,Mki67,Osbpl3,Nmral1,,,,,,,,,
,,,Pkp2,Fdft1,Ddr1,,,,,,,,,,Rasal1,,,Mgst3,Pxn,Gm42685,,,,Asb6,,Tmem94,,,,Carmil1,Rpl36,Cyp2f2,,,,,,,Gm17276,,Ten1,Hdgfl3,Mapk1,Aup1,,,,,,,Slc25a27,Gm46404,Gm32200,,,,,,,,,
,,,Fam57b,Them4,Bst2,,,,,,,,,,Hspbp1,,,Tmsb10,Sall2,Cck,,,,Hps4,,Prrg2,,,,Car3,Tuba8,Acsm1,,,,,,,Phip,,Mfge8,Lama2,Cbln4,Gm29650,,,,,,,Ddx51,Gm42715,Slc37a4,,,,,,,,,
,,,Coq8a,Abcc2,Atf5,,,,,,,,,,Gjc2,,,Sod1,Dvl3,Rpl17,,,,Palm,,Ltbp3,,,,Derl2,Zdhhc24,Cenpf,,,,,,,Col5a3,,Slco2b1,Csmd2,Rchy1,Dsg2,,,,,,,Rpl10a,Fam19a5,Ren1,,,,,,,,,
,,,Eef2,Gm7993,Tk1,,,,,,,,,,Mvd,,,Guk1,ENSMUSG00000117234,Gm45570,,,,Nt5c3b,,Zdhhc14,,,,Acox3,Exoc3l2,Kmo,,,,,,,Dmkn,,Rims1,Nkx6-2,Hecw2,Eya4,,,,,,,Eci1,4933433G15Rik,Ldha,,,,,,,,,
,,,Ypel5,Tmem63b,H2-DMa,,,,,,,,,,Timp3,,,Rps28,Clint1,Ccdc34,,,,Lxn,,Urgcp,,,,Kcnk1,Cpm,Rexo2,,,,,,,Nwd2,,Parp10,Layn,Tsg101,Six5,,,,,,,Coq4,Gatad2b,Kctd17,,,,,,,,,
,,,Gstp3,Irak3,Dhrs3,,,,,,,,,,Ankrd9,,,D130019J16Rik,Krba1,Mrps24,,,,Obsl1,,Arhgef10l,,,,Cyp2a22,Fam193b,Eaf1,,,,,,,Glis3,,AC117202.2,Marcksl1,Kars,Nat6,,,,,,,Slc25a26,Prodh,Atp5j,,,,,,,,,
,,,Ifi44,Adrb2,Prkab1,,,,,,,,,,Ndufa7,,,Slirp,Ano8,Klk6,,,,Mul1,,F630042J09Rik,,,,Sdhaf2,Rpl37a,Igsf5,,,,,,,Pappa2,,Fxyd1,Akt1s1,Nt5c2,Ajuba,,,,,,,Foxk1,Nap1l1,Cks1b,,,,,,,,,
,,,Tbc1d19,Sav1,Gja1,,,,,,,,,,Plk2,,,Tmem141,Gm23136,Gm42598,,,,Leng1,,Fam181b,,,,Plekhn1,Ip6k2,Ccdc25,,,,,,,Dad1,,Mapt,Tmem121,Ppp3cb,Col4a2,,,,,,,Srr,Gm38192,Fars2,,,,,,,,,
,,,BC051142,Mreg,Tram1,,,,,,,,,,Cyp1b1,,,Ramp1,Mark1,Alkbh7,,,,Aldh6a1,,Mex3d,,,,Saa4,Plscr3,Shtn1,,,,,,,Evi2a,,Gna12,Ncam1,Ppp3r1,Gkn3,,,,,,,Siae,Trp53inp1,Gm28610,,,,,,,,,
,,,Atp5g2,Hspa9,Eno1,,,,,,,,,,Ankra2,,,Ulk3,Kansl1,Gm43873,,,,Mlf2,,Crat,,,,Pde4c,Taf8,Ptrh2,,,,,,,Flnb,,0610037L13Rik,Daw1,Csmd3,Mst1r,,,,,,,Ndufc2,Zfp704,Acsf3,,,,,,,,,
,,,Pkp3,Cox11,Tial1,,,,,,,,,,Nppc,,,Rps23-ps1,Ulk1,Tmem126a,,,,H1fx,,Sorcs2,,,,Ankrd11,D730003I15Rik,Stk3,,,,,,,Adcy2,,Olfm2,F3,Agfg1,Vars2,,,,,,,Scaf11,Tut1,Gm44386,,,,,,,,,
,,,Katnal2,Jmjd6,Ptprr,,,,,,,,,,Nop14,,,Ndufs6,Traf3ip1,Acot13,,,,Morf4l1,,Eno2,,,,Aadac,Gm44928,Gm15611,,,,,,,Mecp2,,Gm45779,Efhc1,Snap25,Mapk15,,,,,,,Hectd2os,Ftsj3,Rnf5,,,,,,,,,
,,,Nrbp2,AC157554.4,R3hdm4,,,,,,,,,,Chpf,,,Mrpl13,Cbfa2t2,Gm8738,,,,Pank4,,Vps51,,,,5033421B08Rik,Ell,Mup-ps19,,,,,,,2310015A10Rik,,Stk32c,Mib2,Orc3,Gaa,,,,,,,Hnrnpul1,Syne1,Pmepa1,,,,,,,,,
,,,Nap1l1,Slco4a1,Gm24187,,,,,,,,,,Slc9a3r2,,,Rai1,Phf8,Atp5j,,,,Fads1,,Agap2,,,,Tcea2,Klf1,Ifit3b,,,,,,,Rps6ka5,,Pltp,Gm9947,9430041J12Rik,Map2k2,,,,,,,Acot11,Mdm4,Ndufa10,,,,,,,,,
,,,Ndufv1,Mrpl37,Kifap3,,,,,,,,,,Enoph1,,,Ndufv3,Dennd2a,Gm13627,,,,Abcf1,,Sh3glb2,,,,Tpk1,Tmco6,Bet1,,,,,,,Prkar1b,,Gm37168,Snx18,Gpr158,Gzmk,,,,,,,Coro6,Pik3r1,1190007I07Rik,,,,,,,,,
,,,Tnip1,Tcea2,Xlr3a,,,,,,,,,,Camkv,,,Rpl13a,Sbsn,Fcor,,,,Mast1,,Limk2,,,,Gm45425,Ctsz,C1qtnf3,,,,,,,Tmeff1,,,Tmem104,Tmem55b,Selplg,,,,,,,2810468N07Rik,Sart1,Cend1,,,,,,,,,
,,,Apod,Osbpl9,Serpinb6b,,,,,,,,,,BC037034,,,Bfar,Myrip,Rpl29,,,,Hspa1a,,Gipc1,,,,Pltp,Kcnn1,Ccdc51,,,,,,,Poln,,,Sspo,Opa1,Zc3h4,,,,,,,Eda2r,Dusp26,Ptgr1,,,,,,,,,
,,,Lgals12,Ing5,B230369F24Rik,,,,,,,,,,Ap2s1,,,Rgcc,Fubp3,Gm13339,,,,Hmg20b,,Cystm1,,,,Dnase1,Ppp1r12c,Ugt2b37,,,,,,,Ppp1r2,,,Fxyd2,Nipsnap1,Tmem158,,,,,,,Pkd2l2,Phc3,Pomk,,,,,,,,,
,,,Hpf1,Car2,Isg20,,,,,,,,,,Fxyd7,,,Rpa3,Rab11fip5,Ndufa7,,,,Wdtc1,,Gkn3,,,,Chrna2,Zfp61,Zfp157,,,,,,,Fendrr,,,Lrrc45,Ank2,Pgpep1,,,,,,,Akt1,Matr3,Tomm7,,,,,,,,,
,,,Asap2,Tspyl4,R3hdm2,,,,,,,,,,Romo1,,,Zfp384,Ankrd46,Gm10288,,,,Pold1,,Gtpbp6,,,,Gm35696,Vps37b,Ppib,,,,,,,Igdcc4,,,Nnat,Dusp6,Snrpa,,,,,,,Igf1r,Serinc1,Fam131a,,,,,,,,,
,,,Rrbp1,Rwdd4a,Glt8d2,,,,,,,,,,Acp7,,,Sem1,Ctnnb1,Platr25,,,,Hbb-bs,,Ddah2,,,,Zap70,Dopey1,Dars2,,,,,,,Diablo,,,Spag9,Sh3bgrl2,Khnyn,,,,,,,Cuedc1,Rbm22,Armc1,,,,,,,,,
,,,Cebpg,Iscu,Gm6277,,,,,,,,,,C1ql2,,,Lamtor4,Gm48529,Rpl38-ps2,,,,Smg9,,Inha,,,,Igfbp3,Gatd1,Mbl1,,,,,,,Nedd8,,,Actr10,Gcfc2,Aanat,,,,,,,Mrpl48,2310001H17Rik,Ndufaf5,,,,,,,,,
,,,Golga7b,Araf,Anxa5,,,,,,,,,,Pcf11,,,Ssh3,Tet3,Nenf,,,,ENSMUSG00000117113,,Mlc1,,,,Slc26a1,Mark2,Mup-ps22,,,,,,,Lrrc9,,,Sall3,Fancm,Trim68,,,,,,,Asxl1,Cmya5,Hk1,,,,,,,,,
,,,Pdzd11,Gstk1,Ptp4a2,,,,,,,,,,Rgmb,,,Lxn,Map3k3,Uqcr10,,,,Srf,,Lztr1,,,,Cmas,Col5a1,Hspa14,,,,,,,Stxbp6,,,Scyl3,Dync1li2,Trp73,,,,,,,Tsc1,Sptb,Dpp6,,,,,,,,,
,,,Ppbp,Myo5c,Zfyve28,,,,,,,,,,Ocel1,,,Mrpl48-ps,Ccdc157,Rpl27,,,,Lpcat4,,Tubb2a,,,,Trp53i13,Kifc2,Gm47465,,,,,,,Dhrs1,,,Calml4,Nicn1,Gm7993,,,,,,,Extl3,Piwil2,Clybl,,,,,,,,,
,,,Gm8767,Spc24,Gatb,,,,,,,,,,Ccdc92,,,Pitpnm3,Sorcs3,Psmc3ip,,,,Gcfc2,,Serpinb1a,,,,Dpy19l3,Zfp775,Cyp4a12a,,,,,,,Tbp,,,Zswim7,Acsl4,Dmpk,,,,,,,Ttl,Gm45512,Oplah,,,,,,,,,
,,,Fhl3,Xrcc6,Pitpnm1,,,,,,,,,,Ambra1,,,Gm10120,Ubap2l,Rps2,,,,Ccm2,,Cox14,,,,Apool,Csnk1e,Ociad1,,,,,,,Jpx,,,Rhpn1,Slc17a6,Slc6a3,,,,,,,Cenpv,P4hb,Bckdk,,,,,,,,,
,,,Lrrc52,Atg13,Dst,,,,,,,,,,Gm9801,,,Ppp1r11,Pla2g3,Chmp2a,,,,Aars2,,Uqcr10,,,,Rbbp4,Mum1,Klhl22,,,,,,,Ttc39c,,,Npr2,Zyg11b,Pak4,,,,,,,Sbk1,Srrt,A430035B10Rik,,,,,,,,,
,,,Cd151,Hif3a,Gbp8,,,,,,,,,,Slc4a4,,,Afg3l2,Tmem63c,Nhp2,,,,Srd5a3,,Sirt2,,,,Wbp1l,Got1,Lrrc39,,,,,,,Zfp280c,,,Strap,Cdh7,Kcnh4,,,,,,,Pdhb,Srp68,Cenpa,,,,,,,,,
,,,Mfsd12,Cpsf4l,Rnf213,,,,,,,,,,Arpc3,,,1110008P14Rik,Gm35025,Mien1,,,,Cope,,Klc4,,,,Ap1s1,Ugt1a9,Gm14210,,,,,,,Lgi4,,,Susd2,Fen1,Lrrc4b,,,,,,,Nsmaf,Zmym5,Larp7,,,,,,,,,
,,,Col5a3,Gm12240,A930005H10Rik,,,,,,,,,,Sf3b4,,,Gm11361,Sulf2,Ift43,,,,Hcn3,,Garem2,,,,Sel1l3,C030037D09Rik,Pnpla5,,,,,,,Lmo3,,,Siah1a,Luzp2,Entpd6,,,,,,,Cdipt,Gm44236,BC029722,,,,,,,,,
,,,Gpld1,Slit1,Tmed3,,,,,,,,,,Ssbp4,,,Cenpx,Arhgef17,Tpgs2,,,,Arhgap45,,Shd,,,,Dpp7,Cyp1a1,Gm23218,,,,,,,Cdc42ep2,,,Cfap77,Dph3,Fbxw4,,,,,,,Cdk11b,Mgst3,Vwa8,,,,,,,,,
,,,Gm15513,Igf1r,2810006K23Rik,,,,,,,,,,Jup,,,Fxyd2,Prepl,Gm4366,,,,Hmgb3,,Uqcrc1,,,,Clec4a2,Jak3,Pdia6,,,,,,,Hnrnpu,,,Slc22a17,Atp6ap2,Ngb,,,,,,,Rere,Clptm1,Lrrc14,,,,,,,,,
,,,Comt,Shb,Gbp3,,,,,,,,,,Stk38,,,Magt1,Racgap1,Tm2d3,,,,Cdc37,,Dact2,,,,Capn2,Rnf225,Aqp4,,,,,,,Capns1,,,Irs4,Cops6,Gal,,,,,,,Myl1,Rps28,Gm32688,,,,,,,,,
,,,Ola1,Cyp2e1,Scd1,,,,,,,,,,Slc26a8,,,Rpl37a,Tmem19,Rpl14-ps1,,,,Wnt7b,,Tubb4b,,,,Gm11827,S100pbp,Blmh,,,,,,,Cdk2ap1,,,Arhgef28,Sash3,Pcgf2,,,,,,,Srpx2,Rprd2,Acsl5,,,,,,,,,
,,,Ints4,Pigo,Cav2,,,,,,,,,,Eng,,,9630010A21Rik,Gm9825,Gm15772,,,,Apln,,Phldb1,,,,Smap2,Cyp26a1,Gm45941,,,,,,,Cfdp1,,,Ccdc151,Cpeb2,Cad,,,,,,,Mylf-ps,Fnbp4,Nefh,,,,,,,,,
,,,Hlcs,Coil,Lactb2,,,,,,,,,,Gna15,,,Gm38414,Abl2,Arfip1,,,,Aldoa,,Gigyf1,,,,Ces4a,Cnnm3,Gm20319,,,,,,,Kif20a,,,S100a6,Aldh1a1,Vill,,,,,,,Psme1,Gm4813,Uqcc3,,,,,,,,,
,,,Inafm2,Edc4,Tmem258,,,,,,,,,,H2-T-ps,,,Galnt16,Dip2b,Zmat2,,,,Abtb2,,4930506C21Rik,,,,Aadat,Soat2,Nsdhl,,,,,,,Qser1,,,Lrp10,Nsd2,Chia1,,,,,,,9530026P05Rik,Gm16576,Afg1l,,,,,,,,,
,,,Plin2,Map1lc3b,Phka2,,,,,,,,,,Hmgcs2,,,2300009A05Rik,Tmem8,1110004E09Rik,,,,Rps6kl1,,Lin7b,,,,Gm26967,Vps51,Cyp51,,,,,,,Gm47798,,,Cfap45,Arpc2,Uba7,,,,,,,Dnmt3a,Bnip3,Smco1,,,,,,,,,
,,,Il18bp,Vav2,Ephx1,,,,,,,,,,Dpm3,,,Rps27,Setd5,Ost4,,,,Ercc2,,Mmp15,,,,Timmdc1,Adgrg2,Ddx41,,,,,,,Csf1r,,,Suco,Osgepl1,Asic4,,,,,,,Dhx29,Pgpep1l,Ech1,,,,,,,,,
,,,Pgk1,Crip2,Ube2f,,,,,,,,,,Vcl,,,Gm47087,Akna,Gm10827,,,,Sbf1,,Zfand3,,,,Adssl1,Sphk2,Faf2,,,,,,,2610028D06Rik,,,Cxcr4,Nr2c2,Tmem214,,,,,,,Hp1bp3,Gm43844,Nacc1,,,,,,,,,
,,,Nudt3,Ube3b,Mdga1,,,,,,,,,,Selenoo,,,ENSMUSG00000116735,Nhlrc3,Atox1,,,,E130309D02Rik,,1500011K16Rik,,,,Mpzl1,Trio,2310030G06Rik,,,,,,,Hsph1,,,Slc25a16,Wdr37,Onecut3,,,,,,,Gm9992,Alg1,Qdpr,,,,,,,,,
,,,9130401M01Rik,Hrct1,Aldh1a7,,,,,,,,,,Gm26881,,,Spred3,Tmem184b,Ndufs5,,,,Baalc,,Gm9885,,,,Ghitm,Gm11400,Wdr7,,,,,,,Tenm1,,,H2-K1,Dpm1,Eno4,,,,,,,Rpl18a,Crebl2,Hba-a1,,,,,,,,,
